97,basegame,0.5,0.0
98,basegame,3.0,0.0
99,basegame,0.5,0.0
100,basegame,0.7,0.0
101,basegame,0.2,0.0
102,basegame,2.0,0.0
103,0,0.0,0.0
104,0,0.0,0.0
105,basegame,0.5,0.0
106,basegame,0.2,0.0
107,0,0.0,0.0
108,basegame,0.2,0.0
109,0,0.0,0.0
110,basegame,0.2,0.0
111,basegame,3.0,0.0
112,0,0.0,0.0
113,0,0.0,0.0
114,basegame,0.6,0.0
115,basegame,0.3,0.0
116,0,0.0,0.0
117,freegame,0.0,20.4
118,basegame,1.0,0.0
119,basegame,2.0,0.0
120,0,0.0,0.0
121,0,0.0,0.0
122,0,0.0,0.0
123,0,0.0,0.0
124,basegame,1.0,0.0
125,0,0.0,0.0
126,0,0.0,0.0
127,basegame,0.2,0.0
128,0,0.0,0.0
129,freegame,0.0,27.8
130,freegame,0.5,0.7
131,basegame,0.3,0.0
132,basegame,0.2,0.0
133,0,0.0,0.0
134,basegame,0.3,0.0
135,0,0.0,0.0
136,0,0.0,0.0
137,basegame,0.5,0.0
138,freegame,0.5,42.3
139,basegame,2.0,0.0
140,0,0.0,0.0
141,basegame,0.2,0.0
142,basegame,0.5,0.0
143,basegame,0.3,0.0
144,basegame,0.2,0.0
145,basegame,0.3,0.0
146,0,0.0,0.0
147,basegame,0.3,0.0
148,basegame,0.3,0.0
149,basegame,0.4,0.0
150,basegame,5.0,0.0
151,basegame,0.3,0.0
152,basegame,1.0,0.0
153,0,0.0,0.0
154,freegame,0.0,67.6
155,basegame,0.2,0.0
156,0,0.0,0.0
157,basegame,0.7,0.0
158,freegame,0.0,1.4
159,basegame,0.3,0.0
160,freegame,0.0,46.2
161,freegame,0.3,158.8
162,basegame,0.3,0.0
163,freegame,0.0,1.2
164,basegame,5.2,0.0
165,0,0.0,0.0
166,basegame,0.7,0.0
167,0,0.0,0.0
168,basegame,0.5,0.0
169,basegame,0.2,0.0
170,basegame,5.0,0.0
171,0,0.0,0.0
172,basegame,0.3,0.0
173,0,0.0,0.0
174,basegame,1.0,0.0
175,basegame,0.3,0.0
176,0,0.0,0.0
177,0,0.0,0.0
178,basegame,0.4,0.0
179,0,0.0,0.0
180,0,0.0,0.0
181,0,0.0,0.0
182,basegame,0.7,0.0
183,0,0.0,0.0
184,basegame,0.2,0.0
185,0,0.0,0.0
186,freegame,0.0,144.6
187,basegame,0.4,0.0
188,basegame,0.2,0.0
189,0,0.0,0.0
190,freegame,0.0,265.5
191,0,0.0,0.0
192,0,0.0,0.0
193,basegame,0.2,0.0
194,basegame,8.0,0.0
195,freegame,0.0,5000
196,0,0.0,0.0
197,basegame,0.2,0.0
198,basegame,0.2,0.0
199,basegame,0.3,0.0
200,0,0.0,0.0
201,freegame,0.0,3.2
202,0,0.0,0.0
203,freegame,0.0,3.5
204,0,0.0,0.0
205,0,0.0,0.0
206,basegame,0.6,0.0
207,basegame,0.5,0.0
208,0,0.0,0.0
209,freegame,0.0,0.3
210,0,0.0,0.0
211,basegame,1.0,0.0
212,basegame,0.5,0.0
213,0,0.0,0.0
214,0,0.0,0.0
215,0,0.0,0.0
216,basegame,0.3,0.0
217,0,0.0,0.0
218,0,0.0,0.0
219,basegame,0.2,0.0
220,freegame,5.0,0.7
221,freegame,0.0,889.2
222,0,0.0,0.0
223,basegame,2.0,0.0
224,0,0.0,0.0
225,basegame,0.3,0.0
226,freegame,0.0,6.5
227,basegame,0.5,0.0
228,0,0.0,0.0
229,freegame,0.0,23.2
230,basegame,0.3,0.0
231,basegame,5.0,0.0
232,basegame,0.2,0.0
233,0,0.0,0.0
234,0,0.0,0.0
235,basegame,0.5,0.0
236,basegame,0.7,0.0
237,basegame,0.2,0.0
238,basegame,0.2,0.0
239,0,0.0,0.0
240,basegame,0.2,0.0
241,basegame,0.3,0.0
242,basegame,0.5,0.0
243,0,0.0,0.0
244,basegame,0.2,0.0
245,basegame,0.3,0.0
246,basegame,0.3,0.0
247,basegame,1.0,0.0
248,0,0.0,0.0
249,basegame,0.2,0.0
250,0,0.0,0.0
251,basegame,3.3,0.0
252,basegame,0.3,0.0
253,0,0.0,0.0
254,0,0.0,0.0
255,0,0.0,0.0
256,0,0.0,0.0
257,0,0.0,0.0
258,basegame,0.5,0.0
259,freegame,0.2,3.0
260,freegame,0.0,0.8
261,freegame,0.0,57.0
262,freegame,0.3,5000
263,basegame,0.2,0.0
264,basegame,0.5,0.0
265,basegame,1.0,0.0
266,0,0.0,0.0
267,basegame,0.3,0.0
268,0,0.0,0.0
269,0,0.0,0.0
270,0,0.0,0.0
271,0,0.0,0.0
272,0,0.0,0.0
273,0,0.0,0.0
274,basegame,0.7,0.0
275,0,0.0,0.0
276,basegame,0.5,0.0
277,freegame,0.0,240.8
278,basegame,0.3,0.0
279,0,0.0,0.0
280,0,0.0,0.0
281,basegame,0.3,0.0
282,basegame,0.2,0.0
283,basegame,0.3,0.0
284,freegame,0.0,68.0
285,0,0.0,0.0
286,basegame,0.2,0.0
287,basegame,1.0,0.0
288,basegame,0.5,0.0
289,0,0.0,0.0
290,basegame,0.2,0.0
291,freegame,0.0,2698.6
292,freegame,0.0,3.2
293,freegame,0.0,14.0
294,basegame,1.0,0.0
295,0,0.0,0.0
296,basegame,0.9,0.0
297,basegame,1.0,0.0
298,freegame,0.0,103.6
299,basegame,0.2,0.0
300,freegame,0.0,2.2
301,basegame,5.0,0.0
302,0,0.0,0.0
303,basegame,0.5,0.0
304,freegame,0.0,7.0
305,0,0.0,0.0
306,0,0.0,0.0
307,0,0.0,0.0
308,0,0.0,0.0
309,0,0.0,0.0
310,0,0.0,0.0
311,0,0.0,0.0
312,freegame,0.0,1988.3
313,basegame,6.0,0.0
314,basegame,15.3,0.0
315,basegame,0.2,0.0
316,0,0.0,0.0
317,basegame,0.5,0.0
318,freegame,0.0,2.0
319,basegame,0.2,0.0
320,basegame,0.3,0.0
321,basegame,0.2,0.0
322,0,0.0,0.0
323,basegame,0.2,0.0
324,0,0.0,0.0
325,basegame,0.5,0.0
326,0,0.0,0.0
327,freegame,0.0,556.1
328,basegame,0.5,0.0
329,basegame,0.3,0.0
330,basegame,0.3,0.0
331,basegame,0.5,0.0
332,basegame,2.0,0.0
333,0,0.0,0.0
334,0,0.0,0.0
335,basegame,0.3,0.0
336,0,0.0,0.0
337,0,0.0,0.0
338,freegame,0.0,9.8
339,basegame,2.0,0.0
340,0,0.0,0.0
341,0,0.0,0.0
342,0,0.0,0.0
343,0,0.0,0.0
344,0,0.0,0.0
345,basegame,0.2,0.0
346,0,0.0,0.0
347,basegame,0.3,0.0
348,0,0.0,0.0
349,0,0.0,0.0
350,0,0.0,0.0
351,basegame,1.0,0.0
352,0,0.0,0.0
353,0,0.0,0.0
354,0,0.0,0.0
355,basegame,0.3,0.0
356,0,0.0,0.0
357,basegame,0.2,0.0
358,0,0.0,0.0
359,basegame,0.5,0.0
360,basegame,0.5,0.0
361,0,0.0,0.0
362,freegame,0.5,1.7
363,freegame,0.0,185.1
364,basegame,0.3,0.0
365,basegame,0.3,0.0
366,basegame,0.2,0.0
367,0,0.0,0.0
368,0,0.0,0.0
369,0,0.0,0.0
370,0,0.0,0.0
371,0,0.0,0.0
372,basegame,0.2,0.0
373,basegame,0.3,0.0
374,basegame,0.3,0.0
375,basegame,0.2,0.0
376,0,0.0,0.0
377,basegame,0.2,0.0
378,0,0.0,0.0
379,basegame,0.5,0.0
380,basegame,0.3,0.0
381,basegame,0.2,0.0
382,0,0.0,0.0
383,0,0.0,0.0
384,basegame,0.2,0.0
385,0,0.0,0.0
386,0,0.0,0.0
387,basegame,0.7,0.0
388,basegame,0.2,0.0
389,0,0.0,0.0
390,basegame,0.3,0.0
391,basegame,3.0,0.0
392,freegame,0.0,0.9
393,0,0.0,0.0
394,basegame,0.2,0.0
395,0,0.0,0.0
396,basegame,0.2,0.0
397,basegame,1.0,0.0
398,0,0.0,0.0
399,0,0.0,0.0
400,basegame,0.3,0.0
401,0,0.0,0.0
402,basegame,5.0,0.0
403,basegame,0.3,0.0
404,0,0.0,0.0
405,0,0.0,0.0
406,basegame,0.2,0.0
407,basegame,0.5,0.0
408,basegame,1.0,0.0
409,freegame,0.0,283.2
410,basegame,2.0,0.0
411,0,0.0,0.0
412,0,0.0,0.0
413,0,0.0,0.0
414,basegame,1.0,0.0
415,0,0.0,0.0
416,basegame,5.0,0.0
417,basegame,0.6,0.0
418,0,0.0,0.0
419,basegame,0.8,0.0
420,basegame,0.2,0.0
421,basegame,0.2,0.0
422,freegame,0.3,10.9
423,basegame,0.6,0.0
424,basegame,0.3,0.0
425,0,0.0,0.0
426,0,0.0,0.0
427,basegame,0.7,0.0
428,0,0.0,0.0
429,freegame,0.0,2.0
430,0,0.0,0.0
431,basegame,0.2,0.0
432,basegame,2.0,0.0
433,basegame,0.4,0.0
434,0,0.0,0.0
435,basegame,0.7,0.0
436,freegame,0.0,1.2
437,basegame,0.2,0.0
438,0,0.0,0.0
439,basegame,0.2,0.0
440,0,0.0,0.0
441,0,0.0,0.0
442,basegame,1.0,0.0
443,basegame,1.0,0.0
444,basegame,0.2,0.0
445,basegame,0.2,0.0
446,0,0.0,0.0
447,basegame,0.3,0.0
448,basegame,1.2,0.0
449,0,0.0,0.0
450,basegame,3.0,0.0
451,basegame,0.3,0.0
452,basegame,1.0,0.0
453,0,0.0,0.0
454,0,0.0,0.0
455,basegame,0.3,0.0
456,basegame,0.2,0.0
457,basegame,0.2,0.0
458,basegame,0.3,0.0
459,basegame,1.2,0.0
460,basegame,0.3,0.0
461,0,0.0,0.0
462,basegame,0.3,0.0
463,basegame,3.0,0.0
464,basegame,3.3,0.0
465,basegame,0.9,0.0
466,0,0.0,0.0
467,0,0.0,0.0
468,0,0.0,0.0
469,0,0.0,0.0
470,0,0.0,0.0
471,basegame,0.3,0.0
472,basegame,0.7,0.0
473,0,0.0,0.0
474,0,0.0,0.0
475,basegame,0.2,0.0
476,basegame,1.0,0.0
477,basegame,0.7,0.0
478,0,0.0,0.0
479,basegame,0.2,0.0
480,0,0.0,0.0
481,basegame,0.2,0.0
482,basegame,0.3,0.0
483,0,0.0,0.0
484,basegame,0.3,0.0
485,0,0.0,0.0
486,0,0.0,0.0
487,basegame,2.0,0.0
488,basegame,0.2,0.0
489,basegame,0.3,0.0
490,basegame,0.2,0.0
491,basegame,0.5,0.0
492,basegame,0.7,0.0
493,freegame,0.0,0.5
494,basegame,3.0,0.0
495,freegame,0.0,449.3
496,0,0.0,0.0
497,freegame,0.0,24.0
498,basegame,3.0,0.0
499,0,0.0,0.0
500,0,0.0,0.0
501,basegame,0.2,0.0
502,freegame,0.0,4571.7
503,basegame,0.2,0.0
504,basegame,0.2,0.0
505,freegame,0.0,0.2
506,freegame,0.0,52.2
507,freegame,0.0,609.5
508,basegame,0.2,0.0
509,0,0.0,0.0
510,0,0.0,0.0
511,basegame,0.2,0.0
512,0,0.0,0.0
513,basegame,1.0,0.0
514,0,0.0,0.0
515,basegame,0.2,0.0
516,basegame,0.2,0.0
517,basegame,0.7,0.0
518,0,0.0,0.0
519,basegame,1.0,0.0
520,0,0.0,0.0
521,freegame,0.0,11.0
522,basegame,0.3,0.0
523,basegame,0.2,0.0
524,basegame,0.5,0.0
525,basegame,0.3,0.0
526,basegame,5.0,0.0
527,basegame,0.3,0.0
528,freegame,0.0,2.0
529,basegame,0.2,0.0
530,0,0.0,0.0
531,0,0.0,0.0
532,freegame,0.0,25.0
533,freegame,0.0,5000
534,basegame,0.2,0.0
535,basegame,0.2,0.0
536,0,0.0,0.0
537,0,0.0,0.0
538,0,0.0,0.0
539,basegame,0.2,0.0
540,basegame,3.0,0.0
541,basegame,0.3,0.0
542,0,0.0,0.0
543,0,0.0,0.0
544,basegame,0.2,0.0
545,basegame,0.2,0.0
546,basegame,2.0,0.0
547,0,0.0,0.0
548,0,0.0,0.0
549,0,0.0,0.0
550,0,0.0,0.0
551,freegame,0.0,36.5
552,0,0.0,0.0
553,0,0.0,0.0
554,basegame,0.7,0.0
555,basegame,0.5,0.0
556,0,0.0,0.0
557,basegame,0.2,0.0
558,0,0.0,0.0
559,0,0.0,0.0
560,0,0.0,0.0
561,basegame,0.3,0.0
562,0,0.0,0.0
563,basegame,2.0,0.0
564,0,0.0,0.0
565,freegame,0.5,1853.9
566,basegame,1.0,0.0
567,freegame,0.0,0.8
568,0,0.0,0.0
569,freegame,0.0,39.4
570,basegame,0.2,0.0
571,0,0.0,0.0
572,basegame,0.3,0.0
573,basegame,3.0,0.0
574,0,0.0,0.0
575,0,0.0,0.0
576,0,0.0,0.0
577,0,0.0,0.0
578,basegame,3.0,0.0
579,0,0.0,0.0
580,0,0.0,0.0
581,0,0.0,0.0
582,basegame,3.0,0.0
583,0,0.0,0.0
584,0,0.0,0.0
585,freegame,0.0,20.4
586,freegame,0.0,1437.5
587,basegame,0.3,0.0
588,freegame,0.0,4.6
589,basegame,2.0,0.0
590,0,0.0,0.0
591,basegame,0.2,0.0
592,basegame,0.2,0.0
593,basegame,0.2,0.0
594,basegame,0.2,0.0
595,0,0.0,0.0
596,0,0.0,0.0
597,0,0.0,0.0
598,0,0.0,0.0
599,0,0.0,0.0
600,basegame,0.2,0.0
601,basegame,0.3,0.0
602,basegame,0.5,0.0
603,basegame,3.3,0.0
604,0,0.0,0.0
605,basegame,2.2,0.0
606,0,0.0,0.0
607,freegame,0.0,3.0
608,basegame,0.2,0.0
609,basegame,0.2,0.0
610,0,0.0,0.0
611,0,0.0,0.0
612,0,0.0,0.0
613,0,0.0,0.0
614,basegame,0.2,0.0
615,0,0.0,0.0
616,0,0.0,0.0
617,basegame,0.2,0.0
618,basegame,3.0,0.0
619,0,0.0,0.0
620,basegame,0.2,0.0
621,basegame,1.0,0.0
622,freegame,0.0,12.2
623,0,0.0,0.0
624,0,0.0,0.0
625,basegame,0.2,0.0
626,0,0.0,0.0
627,0,0.0,0.0
628,basegame,1.0,0.0
629,0,0.0,0.0
630,basegame,0.2,0.0
631,0,0.0,0.0
632,basegame,1.7,0.0
633,basegame,0.3,0.0
634,0,0.0,0.0
635,basegame,0.2,0.0
636,0,0.0,0.0
637,0,0.0,0.0
638,0,0.0,0.0
639,basegame,0.2,0.0
640,freegame,0.0,10.7
641,0,0.0,0.0
642,0,0.0,0.0
643,basegame,0.2,0.0
644,0,0.0,0.0
645,basegame,0.7,0.0
646,basegame,0.2,0.0
647,basegame,0.7,0.0
648,0,0.0,0.0
649,basegame,3.5,0.0
650,basegame,0.5,0.0
651,basegame,1.2,0.0
652,freegame,0.0,30.4
653,basegame,0.5,0.0
654,0,0.0,0.0
655,basegame,1.0,0.0
656,basegame,0.2,0.0
657,basegame,0.5,0.0
658,basegame,0.5,0.0
659,freegame,0.2,1105.3
660,0,0.0,0.0
661,basegame,0.5,0.0
662,basegame,0.2,0.0
663,basegame,1.0,0.0
664,freegame,0.0,3.3
665,0,0.0,0.0
666,basegame,0.4,0.0
667,0,0.0,0.0
668,basegame,2.0,0.0
669,basegame,5.0,0.0
670,basegame,0.2,0.0
671,basegame,0.3,0.0
672,basegame,0.3,0.0
673,0,0.0,0.0
674,0,0.0,0.0
675,basegame,1.7,0.0
676,basegame,0.3,0.0
677,basegame,0.2,0.0
678,0,0.0,0.0
679,basegame,0.2,0.0
680,0,0.0,0.0
681,0,0.0,0.0
682,basegame,0.2,0.0
683,0,0.0,0.0
684,basegame,0.3,0.0
685,0,0.0,0.0
686,freegame,0.0,30.8
687,0,0.0,0.0
688,basegame,0.2,0.0
689,basegame,0.4,0.0
690,0,0.0,0.0
691,basegame,0.2,0.0
692,freegame,0.0,361.2
693,freegame,0.0,602.8
694,basegame,0.2,0.0
695,basegame,2.2,0.0
696,freegame,0.0,2957.2
697,basegame,0.5,0.0
698,0,0.0,0.0
699,basegame,0.6,0.0
700,basegame,1.0,0.0
701,basegame,0.4,0.0
702,basegame,0.3,0.0
703,0,0.0,0.0
704,0,0.0,0.0
705,basegame,3.0,0.0
706,basegame,2.0,0.0
707,basegame,0.2,0.0
708,basegame,0.5,0.0
709,0,0.0,0.0
710,0,0.0,0.0
711,0,0.0,0.0
712,0,0.0,0.0
713,basegame,0.5,0.0
714,0,0.0,0.0
715,0,0.0,0.0
716,basegame,5.0,0.0
717,basegame,0.2,0.0
718,basegame,0.5,0.0
719,basegame,0.9,0.0
720,0,0.0,0.0
721,basegame,5.0,0.0
722,basegame,0.6,0.0
723,basegame,5.0,0.0
724,basegame,0.3,0.0
725,freegame,0.0,23.5
726,basegame,3.0,0.0
727,basegame,0.4,0.0
728,0,0.0,0.0
729,0,0.0,0.0
730,basegame,0.2,0.0
731,basegame,5.0,0.0
732,0,0.0,0.0
733,0,0.0,0.0
734,basegame,0.3,0.0
735,basegame,0.2,0.0
736,basegame,0.3,0.0
737,basegame,0.7,0.0
738,basegame,0.3,0.0
739,0,0.0,0.0
740,freegame,0.0,5.9
741,0,0.0,0.0
742,basegame,0.3,0.0
743,basegame,0.3,0.0
744,0,0.0,0.0
745,0,0.0,0.0
746,0,0.0,0.0
747,0,0.0,0.0
748,freegame,0.0,8.9
749,basegame,5.0,0.0
750,freegame,0.0,2516.0
751,basegame,0.3,0.0
752,0,0.0,0.0
753,basegame,0.3,0.0
754,basegame,5.0,0.0
755,freegame,0.0,53.3
756,0,0.0,0.0
757,basegame,2.0,0.0
758,basegame,0.5,0.0
759,freegame,0.0,44.5
760,freegame,0.0,754.9
761,0,0.0,0.0
762,basegame,0.2,0.0
763,0,0.0,0.0
764,basegame,3.0,0.0
765,basegame,2.0,0.0
766,0,0.0,0.0
767,basegame,0.2,0.0
768,0,0.0,0.0
769,0,0.0,0.0
770,0,0.0,0.0
771,basegame,0.3,0.0
772,0,0.0,0.0
773,basegame,0.5,0.0
774,0,0.0,0.0
775,0,0.0,0.0
776,0,0.0,0.0
777,basegame,5.0,0.0
778,basegame,2.0,0.0
779,0,0.0,0.0
780,basegame,0.2,0.0
781,basegame,3.0,0.0
782,0,0.0,0.0
783,0,0.0,0.0
784,basegame,0.3,0.0
785,basegame,0.2,0.0
786,0,0.0,0.0
787,basegame,0.2,0.0
788,basegame,0.2,0.0
789,basegame,0.2,0.0
790,basegame,0.2,0.0
791,basegame,0.2,0.0
792,0,0.0,0.0
793,0,0.0,0.0
794,0,0.0,0.0
795,freegame,0.0,0.9
796,0,0.0,0.0
797,0,0.0,0.0
798,basegame,0.4,0.0
799,0,0.0,0.0
800,0,0.0,0.0
801,0,0.0,0.0
802,0,0.0,0.0
803,0,0.0,0.0
804,0,0.0,0.0
805,0,0.0,0.0
806,0,0.0,0.0
807,freegame,0.0,8.2
808,0,0.0,0.0
809,basegame,0.2,0.0
810,basegame,0.2,0.0
811,freegame,0.0,2300.9
812,basegame,0.3,0.0
813,0,0.0,0.0
814,0,0.0,0.0
815,basegame,0.3,0.0
816,0,0.0,0.0
817,basegame,0.2,0.0
818,basegame,0.2,0.0
819,0,0.0,0.0
820,0,0.0,0.0
821,basegame,0.7,0.0
822,basegame,0.2,0.0
823,basegame,0.3,0.0
824,0,0.0,0.0
825,0,0.0,0.0
826,0,0.0,0.0
827,0,0.0,0.0
828,basegame,0.2,0.0
829,0,0.0,0.0
830,0,0.0,0.0
831,basegame,0.3,0.0
832,basegame,5.0,0.0
833,basegame,0.3,0.0
834,0,0.0,0.0
835,0,0.0,0.0
836,basegame,0.6,0.0
837,basegame,0.2,0.0
838,basegame,0.3,0.0
839,freegame,0.0,752.7
840,0,0.0,0.0
841,0,0.0,0.0
842,0,0.0,0.0
843,basegame,0.2,0.0
844,freegame,0.0,225.2
845,basegame,1.0,0.0
846,freegame,0.0,2182.8
847,basegame,0.2,0.0
848,basegame,0.2,0.0
849,basegame,0.3,0.0
850,basegame,2.0,0.0
851,0,0.0,0.0
852,0,0.0,0.0
853,freegame,0.0,21.8
854,basegame,2.0,0.0
855,0,0.0,0.0
856,freegame,0.0,2209.5
857,basegame,0.3,0.0
858,0,0.0,0.0
859,basegame,0.2,0.0
860,basegame,0.3,0.0
861,basegame,0.3,0.0
862,basegame,0.3,0.0
863,0,0.0,0.0
864,basegame,1.0,0.0
865,basegame,3.0,0.0
866,basegame,0.3,0.0
867,basegame,0.3,0.0
868,basegame,5.0,0.0
869,basegame,0.2,0.0
870,basegame,3.0,0.0
871,basegame,20.0,0.0
872,basegame,0.2,0.0
873,basegame,0.4,0.0
874,0,0.0,0.0
875,0,0.0,0.0
876,basegame,1.5,0.0
877,basegame,0.2,0.0
878,0,0.0,0.0
879,basegame,0.3,0.0
880,basegame,0.2,0.0
881,0,0.0,0.0
882,basegame,1.0,0.0
883,basegame,0.3,0.0
884,0,0.0,0.0
885,freegame,0.0,0.5
886,basegame,0.2,0.0
887,basegame,0.2,0.0
888,basegame,0.3,0.0
889,0,0.0,0.0
890,0,0.0,0.0
891,0,0.0,0.0
892,basegame,0.3,0.0
893,basegame,0.2,0.0
894,0,0.0,0.0
895,basegame,2.0,0.0
896,basegame,3.3,0.0
897,freegame,0.0,85.3
898,0,0.0,0.0
899,0,0.0,0.0
900,basegame,0.7,0.0
901,0,0.0,0.0
902,basegame,0.2,0.0
903,basegame,0.2,0.0
904,freegame,0.2,5000
905,0,0.0,0.0
906,basegame,0.2,0.0
907,basegame,0.2,0.0
908,basegame,0.3,0.0
909,0,0.0,0.0
910,0,0.0,0.0
911,0,0.0,0.0
912,0,0.0,0.0
913,basegame,0.2,0.0
914,basegame,0.5,0.0
915,0,0.0,0.0
916,basegame,1.4,0.0
917,0,0.0,0.0
918,basegame,0.6,0.0
919,basegame,0.3,0.0
920,0,0.0,0.0
921,basegame,0.2,0.0
922,basegame,1.2,0.0
923,basegame,0.5,0.0
924,0,0.0,0.0
925,basegame,0.6,0.0
926,0,0.0,0.0
927,0,0.0,0.0
928,basegame,0.3,0.0
929,basegame,0.3,0.0
930,basegame,0.2,0.0
931,basegame,0.2,0.0
932,basegame,0.5,0.0
933,0,0.0,0.0
934,basegame,0.2,0.0
935,0,0.0,0.0
936,basegame,0.3,0.0
937,basegame,0.3,0.0
938,basegame,0.3,0.0
939,freegame,0.0,1.6
940,basegame,0.3,0.0
941,basegame,0.3,0.0
942,0,0.0,0.0
943,basegame,0.2,0.0
944,0,0.0,0.0
945,0,0.0,0.0
946,basegame,0.2,0.0
947,0,0.0,0.0
948,basegame,0.7,0.0
949,0,0.0,0.0
950,basegame,3.4,0.0
951,basegame,0.3,0.0
952,basegame,0.2,0.0
953,basegame,0.2,0.0
954,0,0.0,0.0
955,0,0.0,0.0
956,0,0.0,0.0
957,basegame,1.0,0.0
958,basegame,0.2,0.0
959,basegame,1.0,0.0
960,basegame,3.0,0.0
961,basegame,5.0,0.0
962,basegame,2.0,0.0
963,0,0.0,0.0
964,basegame,0.3,0.0
965,0,0.0,0.0
966,basegame,0.2,0.0
967,basegame,2.0,0.0
968,freegame,0.0,231.9
969,0,0.0,0.0
970,0,0.0,0.0
971,basegame,0.2,0.0
972,0,0.0,0.0
973,0,0.0,0.0
974,0,0.0,0.0
975,0,0.0,0.0
976,basegame,0.5,0.0
977,basegame,0.3,0.0
978,basegame,0.2,0.0
979,0,0.0,0.0
980,basegame,0.6,0.0
981,basegame,0.2,0.0
982,0,0.0,0.0
983,basegame,0.5,0.0
984,0,0.0,0.0
985,basegame,0.2,0.0
986,0,0.0,0.0
987,0,0.0,0.0
988,basegame,0.2,0.0
989,0,0.0,0.0
990,basegame,0.2,0.0
991,basegame,0.7,0.0
992,basegame,1.5,0.0
993,0,0.0,0.0
994,0,0.0,0.0
995,0,0.0,0.0
996,0,0.0,0.0
997,0,0.0,0.0
998,basegame,1.0,0.0
999,0,0.0,0.0
1000,freegame,0.0,0.2
1001,0,0.0,0.0
1002,0,0.0,0.0
1003,basegame,0.5,0.0
1004,basegame,5.0,0.0
1005,basegame,3.0,0.0
1006,0,0.0,0.0
1007,basegame,0.2,0.0
1008,basegame,12.0,0.0
1009,0,0.0,0.0
1010,0,0.0,0.0
1011,basegame,0.2,0.0
1012,0,0.0,0.0
1013,0,0.0,0.0
1014,0,0.0,0.0
1015,0,0.0,0.0
1016,basegame,0.3,0.0
1017,0,0.0,0.0
1018,basegame,0.5,0.0
1019,basegame,0.2,0.0
1020,basegame,0.2,0.0
1021,basegame,0.2,0.0
1022,0,0.0,0.0
1023,0,0.0,0.0
1024,basegame,1.0,0.0
1025,basegame,0.2,0.0
1026,basegame,0.3,0.0
1027,0,0.0,0.0
1028,basegame,0.3,0.0
1029,0,0.0,0.0
1030,basegame,0.3,0.0
1031,basegame,5.0,0.0
1032,basegame,0.4,0.0
1033,0,0.0,0.0
1034,0,0.0,0.0
1035,0,0.0,0.0
1036,freegame,0.0,20.1
1037,basegame,0.5,0.0
1038,basegame,0.2,0.0
1039,0,0.0,0.0
1040,freegame,0.2,19.9
1041,0,0.0,0.0
1042,basegame,0.8,0.0
1043,freegame,0.0,27.2
1044,basegame,0.5,0.0
1045,0,0.0,0.0
1046,0,0.0,0.0
1047,0,0.0,0.0
1048,freegame,0.0,26.7
1049,basegame,0.5,0.0
1050,basegame,0.2,0.0
1051,0,0.0,0.0
1052,basegame,0.7,0.0
1053,0,0.0,0.0
1054,0,0.0,0.0
