434,1,0
435,1,30
436,1,20
437,1,60
438,1,200
439,1,30
440,1,200
441,1,0
442,1,10
443,1,1450
444,1,0
445,1,0
446,1,0
447,1,0
448,1,130
449,1,0
450,1,0
451,1,0
452,1,400
453,1,280
454,1,0
455,1,200
456,1,4020
457,1,30
458,1,29700
459,1,30
460,1,0
461,1,1760
462,1,0
463,1,30
464,1,0
465,1,0
466,1,0
467,1,20
468,1,260
469,1,30
470,1,0
471,1,1000
472,1,0
473,1,0
474,1,0
475,1,1850
476,1,60
477,1,0
478,1,50
479,1,0
480,1,60530
481,1,0
482,1,30
483,1,0
484,1,760
485,1,250
486,1,0
487,1,30
488,1,0
489,1,0
490,1,0
491,1,0
492,1,0
493,1,0
494,1,1000
495,1,0
496,1,1840
497,1,0
498,1,920
499,1,0
500,1,120
501,1,20
502,1,200
503,1,20
504,1,0
505,1,0
506,1,20
507,1,0
508,1,20
509,1,0
510,1,33660
511,1,20
512,1,5160
513,1,60
514,1,0
515,1,70
516,1,0
517,1,100
518,1,1000
519,1,0
520,1,30
521,1,20
522,1,12590
523,1,30
524,1,10
525,1,0
526,1,0
527,1,0
528,1,90
529,1,0
530,1,60
531,1,20
532,1,2000
533,1,20
534,1,200
535,1,0
536,1,30
537,1,0
538,1,40
539,1,0
540,1,0
541,1,20
542,1,0
543,1,100
544,1,0
545,1,1370
546,1,30
547,1,0
548,1,0
549,1,0
550,1,0
551,1,30
552,1,100
553,1,200
554,1,70
555,1,30
556,1,20
557,1,10
558,1,60
559,1,24660
560,1,30
561,1,1000
562,1,30
563,1,100
564,1,0
565,1,10
566,1,1000
567,1,7800
568,1,200
569,1,0
570,1,110
571,1,0
572,1,0
573,1,100
574,1,10
575,1,120
576,1,0
577,1,0
578,1,0
579,1,10
580,1,0
581,1,0
582,1,0
583,1,70
584,1,200
585,1,0
586,1,10
587,1,140
588,1,30
589,1,1000
590,1,50
591,1,70
592,1,0
593,1,10
594,1,60
595,1,60
596,1,30
597,1,0
598,1,0
599,1,10
600,1,100
601,1,30
602,1,20
603,1,100
604,1,0
605,1,0
606,1,0
607,1,10
608,1,300
609,1,20
610,1,100
611,1,30
612,1,0
613,1,0
614,1,80
615,1,20
616,1,0
617,1,20
618,1,0
619,1,50
620,1,20
621,1,300
622,1,0
623,1,80
624,1,100
625,1,0
626,1,800
627,1,100
628,1,100
629,1,0
630,1,0
631,1,0
632,1,3060
633,1,10
634,1,0
635,1,0
636,1,300
637,1,1000
638,1,0
639,1,0
640,1,0
641,1,0
642,1,0
643,1,30
644,1,20
645,1,20
646,1,0
647,1,20
648,1,0
649,1,40
650,1,0
651,1,0
652,1,1000
653,1,0
654,1,170
655,1,1200
656,1,50
657,1,0
658,1,0
659,1,0
660,1,500
661,1,0
662,1,0
663,1,0
664,1,10
665,1,0
666,1,0
667,1,100
668,1,0
669,1,50
670,1,0
671,1,0
672,1,0
673,1,0
674,1,0
675,1,0
676,1,300
677,1,200
678,1,90
679,1,60
680,1,30
681,1,30
682,1,0
683,1,20
684,1,12060
685,1,20
686,1,660
687,1,0
688,1,20
689,1,300
690,1,0
691,1,10
692,1,160
693,1,300
694,1,0
695,1,10
696,1,20
697,1,0
698,1,30
699,1,60
700,1,30
701,1,10
702,1,1000
703,1,200
704,1,20
705,1,0
706,1,0
707,1,0
708,1,0
709,1,0
710,1,0
711,1,720
712,1,300
713,1,220
714,1,0
715,1,0
716,1,0
717,1,10
718,1,3310
719,1,0
720,1,100
721,1,200
722,1,10
723,1,0
724,1,100
725,1,0
726,1,120
727,1,60
728,1,0
729,1,0
730,1,300
731,1,30
732,1,0
733,1,100
734,1,30
735,1,20
736,1,10
737,1,0
738,1,0
739,1,300
740,1,0
741,1,30
742,1,0
743,1,60
744,1,300
745,1,0
746,1,300
747,1,100
748,1,0
749,1,20
750,1,0
751,1,30
752,1,0
753,1,70
754,1,120
755,1,0
756,1,670
757,1,0
758,1,0
759,1,0
760,1,0
761,1,30
762,1,0
763,1,0
764,1,60
765,1,30
766,1,0
767,1,0
768,1,0
769,1,100
770,1,0
771,1,0
772,1,0
773,1,300
774,1,0
775,1,10
776,1,60
777,1,40
778,1,50
779,1,1000
780,1,300
781,1,20
782,1,4350
783,1,11360
784,1,0
785,1,30
786,1,60
787,1,10
788,1,30
789,1,5190
790,1,0
791,1,1890
792,1,9000
793,1,0
794,1,0
795,1,1700
796,1,10
797,1,90
798,1,20
799,1,50
800,1,300
801,1,0
802,1,0
803,1,30
804,1,10
805,1,20
806,1,0
807,1,0
808,1,10
809,1,30
810,1,0
811,1,0
812,1,30
813,1,0
814,1,10
815,1,0
816,1,100
817,1,30
818,1,20
819,1,0
820,1,0
821,1,30
822,1,30
823,1,10
824,1,0
825,1,20
826,1,0
827,1,200
828,1,9580
829,1,20
830,1,0
831,1,50
832,1,20
833,1,20
834,1,20
835,1,70
836,1,40
837,1,50
838,1,160
839,1,30
840,1,0
841,1,3000
842,1,60
843,1,0
844,1,0
845,1,0
846,1,30
847,1,100
848,1,1540
849,1,70
850,1,6210
851,1,200
852,1,1000
853,1,400
854,1,20
855,1,5160
856,1,260
857,1,110
858,1,0
859,1,20
860,1,0
861,1,60
862,1,10440
863,1,0
864,1,100
865,1,0
866,1,0
867,1,370
868,1,450
869,1,30
870,1,20
871,1,60
872,1,0
873,1,0
874,1,0
875,1,0
876,1,50
877,1,60
878,1,140
879,1,0
880,1,10
881,1,0
882,1,30
883,1,0
884,1,0
885,1,100
886,1,0
887,1,0
888,1,0
889,1,500
890,1,10
891,1,200
892,1,500
893,1,2110
894,1,0
895,1,0
896,1,20
897,1,50
898,1,0
899,1,0
900,1,200
901,1,74060
902,1,50
903,1,60
904,1,0
905,1,20
906,1,10
907,1,74050
908,1,0
909,1,30
910,1,0
911,1,30
912,1,0
913,1,0
914,1,0
915,1,3940
916,1,0
917,1,0
918,1,0
919,1,10
920,1,0
921,1,0
922,1,0
923,1,10
924,1,140
925,1,0
926,1,0
927,1,100
928,1,50
929,1,10
930,1,30
931,1,0
932,1,0
933,1,0
934,1,0
935,1,0
936,1,950
937,1,20
938,1,0
939,1,0
940,1,30
941,1,30
942,1,30
943,1,30
944,1,0
945,1,10
946,1,0
947,1,0
948,1,100
949,1,50
950,1,60
951,1,10
952,1,0
953,1,0
954,1,20
955,1,30
956,1,0
957,1,200
958,1,0
959,1,30
960,1,200
961,1,0
962,1,0
963,1,0
964,1,0
965,1,0
966,1,200
967,1,20
968,1,60
969,1,0
970,1,50
971,1,0
972,1,0
973,1,0
974,1,0
975,1,10890
976,1,0
977,1,20
978,1,20
979,1,0
980,1,200
981,1,100
982,1,0
983,1,10
984,1,300
985,1,0
986,1,80
987,1,200
988,1,40
989,1,0
990,1,10
991,1,100
992,1,0
993,1,0
994,1,0
995,1,200
996,1,10
997,1,0
998,1,300
999,1,1000
1000,1,10
1001,1,0
1002,1,0
1003,1,300
1004,1,0
1005,1,20
1006,1,1300
1007,1,0
1008,1,800
1009,1,60
1010,1,0
1011,1,400
1012,1,20
1013,1,5140
1014,1,0
1015,1,0
1016,1,30
1017,1,0
1018,1,0
1019,1,70
1020,1,20
1021,1,0
1022,1,40
1023,1,30
1024,1,0
1025,1,100
1026,1,0
1027,1,23450
1028,1,0
1029,1,0
1030,1,100
1031,1,50
1032,1,0
1033,1,10
1034,1,10
1035,1,0
1036,1,0
1037,1,20
1038,1,0
1039,1,400
1040,1,20
1041,1,120
1042,1,0
1043,1,10
1044,1,0
1045,1,30
1046,1,20
1047,1,20
1048,1,0
1049,1,10
1050,1,2090
1051,1,2000
1052,1,5610
1053,1,990
1054,1,0
1055,1,0
1056,1,30
1057,1,0
1058,1,60
1059,1,40
1060,1,20
1061,1,20
1062,1,0
1063,1,340
1064,1,10
1065,1,950
1066,1,0
1067,1,0
1068,1,2550
1069,1,200
1070,1,0
1071,1,0
1072,1,0
1073,1,0
1074,1,0
1075,1,0
1076,1,20
1077,1,0
1078,1,0
1079,1,0
1080,1,1160
1081,1,0
1082,1,0
1083,1,0
1084,1,0
1085,1,700
1086,1,0
1087,1,20
1088,1,0
1089,1,30
1090,1,30
1091,1,109930
1092,1,0
1093,1,0
1094,1,60
1095,1,340
1096,1,20
1097,1,4640
1098,1,30
1099,1,2280
1100,1,0
1101,1,0
1102,1,1000
1103,1,30
1104,1,0
1105,1,0
1106,1,100
1107,1,70
1108,1,30
1109,1,0
1110,1,10
1111,1,60
1112,1,0
1113,1,30
1114,1,0
1115,1,100
1116,1,0
1117,1,0
1118,1,0
1119,1,0
1120,1,0
1121,1,80
1122,1,0
1123,1,20
1124,1,0
1125,1,135780
1126,1,0
1127,1,370
1128,1,60
1129,1,520
1130,1,6110
1131,1,2950
1132,1,0
1133,1,0
1134,1,0
1135,1,20
1136,1,0
1137,1,0
1138,1,0
1139,1,0
1140,1,1880
1141,1,30
1142,1,0
1143,1,10
1144,1,1000
1145,1,0
1146,1,60
1147,1,0
1148,1,0
1149,1,0
1150,1,0
1151,1,0
1152,1,100
1153,1,1000
1154,1,0
1155,1,0
1156,1,0
1157,1,0
1158,1,0
1159,1,150
1160,1,30
1161,1,0
1162,1,1000
1163,1,0
1164,1,0
1165,1,20
1166,1,200
1167,1,300
1168,1,0
1169,1,0
1170,1,30
1171,1,0
1172,1,1070
1173,1,10
1174,1,2050
1175,1,20
1176,1,100
1177,1,60
1178,1,0
1179,1,100
1180,1,10
1181,1,0
1182,1,0
1183,1,0
1184,1,0
1185,1,0
1186,1,0
1187,1,30
1188,1,100
1189,1,20
1190,1,0
1191,1,20
1192,1,29250
1193,1,10
1194,1,0
1195,1,0
1196,1,10
1197,1,30
1198,1,30
1199,1,30
1200,1,30
1201,1,20
1202,1,460
1203,1,0
1204,1,10
1205,1,0
1206,1,4900
1207,1,1900
1208,1,60
1209,1,540
1210,1,200
1211,1,0
1212,1,0
1213,1,100
1214,1,0
1215,1,0
1216,1,20
1217,1,30
1218,1,0
1219,1,30
1220,1,0
1221,1,100
1222,1,300
1223,1,1610
1224,1,0
1225,1,200
1226,1,0
1227,1,200
1228,1,0
1229,1,0
1230,1,100
1231,1,20
1232,1,30
1233,1,50
1234,1,33440
1235,1,400
1236,1,160
1237,1,0
1238,1,30
1239,1,60
1240,1,20
1241,1,30
1242,1,0
1243,1,30
1244,1,1030
1245,1,20
1246,1,200
1247,1,0
1248,1,0
1249,1,0
1250,1,30
1251,1,10
1252,1,300
1253,1,20
1254,1,100
1255,1,200
1256,1,10650
1257,1,0
1258,1,200
1259,1,0
1260,1,50
1261,1,30
1262,1,100
1263,1,0
1264,1,20
1265,1,0
1266,1,1030
1267,1,40
1268,1,0
1269,1,30
1270,1,0
1271,1,100
1272,1,400
1273,1,0
1274,1,0
1275,1,20
1276,1,10
1277,1,200
1278,1,14980
1279,1,90
1280,1,0
1281,1,0
1282,1,40
1283,1,70
1284,1,10
1285,1,1000
1286,1,0
1287,1,30
1288,1,0
1289,1,0
1290,1,20
1291,1,300
1292,1,150
1293,1,333180
1294,1,0
1295,1,13390
1296,1,210
1297,1,60
1298,1,600
1299,1,0
1300,1,20
1301,1,0
1302,1,0
1303,1,130
1304,1,940
1305,1,30
1306,1,0
1307,1,20
1308,1,20
1309,1,60
1310,1,10
1311,1,0
1312,1,60
1313,1,10
1314,1,0
1315,1,0
1316,1,0
1317,1,0
1318,1,1000
1319,1,0
1320,1,0
1321,1,12100
1322,1,20
1323,1,0
1324,1,100
1325,1,0
1326,1,60
1327,1,100
1328,1,200
1329,1,0
1330,1,0
1331,1,0
1332,1,300
1333,1,0
1334,1,0
1335,1,10
1336,1,30
1337,1,32590
1338,1,50
1339,1,1000
1340,1,0
1341,1,0
1342,1,0
1343,1,0
1344,1,0
1345,1,0
1346,1,0
1347,1,0
1348,1,0
1349,1,0
1350,1,30
1351,1,0
1352,1,30
1353,1,0
1354,1,1030
1355,1,20
1356,1,0
1357,1,130
1358,1,20
1359,1,0
1360,1,3900
1361,1,200
1362,1,80
1363,1,1000
1364,1,60
1365,1,10
1366,1,2000
1367,1,30
1368,1,50
1369,1,0
1370,1,0
1371,1,0
1372,1,0
1373,1,300
1374,1,10
1375,1,0
1376,1,2360
1377,1,10
1378,1,50
1379,1,100
1380,1,30
1381,1,3590
1382,1,20
1383,1,10
1384,1,90
1385,1,0
1386,1,2870
1387,1,6610
1388,1,300
1389,1,60
1390,1,30
1391,1,30
1392,1,100
1393,1,60
1394,1,0
1395,1,0
1396,1,0
1397,1,2030
1398,1,100
1399,1,0
1400,1,600
1401,1,30
1402,1,90
1403,1,0
1404,1,0
1405,1,0
1406,1,0
1407,1,0
1408,1,300
1409,1,20
1410,1,1110
1411,1,100
1412,1,0
1413,1,50
1414,1,0
1415,1,270
1416,1,60
1417,1,30
1418,1,30
1419,1,0
1420,1,0
1421,1,50
1422,1,20060
1423,1,110
1424,1,20
1425,1,200
1426,1,20
1427,1,0
1428,1,0
1429,1,0
1430,1,30
1431,1,20
1432,1,0
1433,1,20
1434,1,20
1435,1,500
1436,1,160
1437,1,20
1438,1,0
1439,1,20
1440,1,200
1441,1,10
1442,1,0
1443,1,60
1444,1,30
1445,1,0
1446,1,10
1447,1,0
1448,1,0
1449,1,0
1450,1,0
1451,1,200
1452,1,30
1453,1,0
1454,1,50
1455,1,0
1456,1,0
1457,1,400
1458,1,10
1459,1,1170
1460,1,30
1461,1,340290
1462,1,70
1463,1,0
1464,1,20
1465,1,70
1466,1,0
1467,1,30
1468,1,0
1469,1,0
1470,1,20
1471,1,0
1472,1,1000
1473,1,200
1474,1,10
1475,1,100
1476,1,20
1477,1,0
1478,1,300
1479,1,10
1480,1,50
1481,1,0
1482,1,0
1483,1,0
1484,1,100
1485,1,0
1486,1,60
1487,1,100
1488,1,20
1489,1,100
1490,1,0
1491,1,0
1492,1,0
1493,1,0
1494,1,0
1495,1,0
1496,1,0
1497,1,0
1498,1,70
1499,1,0
1500,1,0
1501,1,0
1502,1,620
1503,1,48390
1504,1,0
1505,1,31500
1506,1,0
1507,1,0
1508,1,1850
1509,1,20
1510,1,0
1511,1,0
1512,1,0
1513,1,0
1514,1,0
1515,1,0
1516,1,400
1517,1,200
1518,1,2020
1519,1,20
1520,1,30
1521,1,0
1522,1,0
1523,1,0
1524,1,2710
1525,1,70
1526,1,140
1527,1,0
1528,1,20
1529,1,10
1530,1,0
1531,1,30
1532,1,0
1533,1,0
1534,1,20
1535,1,3040
1536,1,300
1537,1,10
1538,1,0
1539,1,0
1540,1,400
1541,1,30
1542,1,0
1543,1,0
1544,1,0
1545,1,40
1546,1,40
1547,1,390
1548,1,20
1549,1,60
1550,1,30
1551,1,20
1552,1,90
1553,1,0
1554,1,0
1555,1,60
1556,1,0
1557,1,0
1558,1,0
1559,1,18500
1560,1,0
1561,1,100
1562,1,50
1563,1,0
1564,1,30
1565,1,600
1566,1,40
1567,1,10
1568,1,40
1569,1,0
1570,1,20
1571,1,20
1572,1,0
1573,1,300
1574,1,40
1575,1,120
1576,1,0
1577,1,30
1578,1,0
1579,1,0
1580,1,9510
1581,1,2420
1582,1,10
1583,1,0
1584,1,40
1585,1,30
1586,1,30
1587,1,0
1588,1,100
1589,1,30
1590,1,0
1591,1,0
1592,1,10
1593,1,1000
1594,1,0
1595,1,100
1596,1,130
1597,1,30
1598,1,0
1599,1,0
1600,1,0
1601,1,600
1602,1,10
1603,1,230
1604,1,200
1605,1,0
1606,1,0
1607,1,1020
1608,1,240
1609,1,1000
1610,1,0
1611,1,10170
1612,1,10
1613,1,910
1614,1,100
1615,1,0
1616,1,0
1617,1,0
1618,1,140
1619,1,30
1620,1,30
1621,1,0
1622,1,0
1623,1,0
1624,1,10
1625,1,0
1626,1,50
1627,1,300
1628,1,200
1629,1,330
1630,1,60
1631,1,0
1632,1,70
1633,1,450
1634,1,0
1635,1,10
1636,1,0
1637,1,14540
1638,1,500000
1639,1,300
1640,1,100
1641,1,1220
1642,1,50
1643,1,50
1644,1,300
1645,1,0
1646,1,200
1647,1,0
1648,1,0
1649,1,0
1650,1,0
1651,1,600
1652,1,4650
1653,1,200
1654,1,30
1655,1,20
1656,1,600
1657,1,10
1658,1,30
1659,1,50
1660,1,30
1661,1,0
1662,1,30
1663,1,2030
1664,1,30
1665,1,620
1666,1,30
1667,1,0
1668,1,0
1669,1,300
1670,1,46980
1671,1,240
1672,1,300
1673,1,0
1674,1,20
1675,1,0
1676,1,20
1677,1,30
1678,1,1000
1679,1,40
1680,1,0
1681,1,0
1682,1,0
1683,1,0
1684,1,10
1685,1,0
1686,1,40
1687,1,0
1688,1,20
1689,1,300
1690,1,0
1691,1,30
1692,1,30
1693,1,300
1694,1,10
1695,1,0
1696,1,30
1697,1,200
1698,1,200
1699,1,300
1700,1,0
1701,1,0
1702,1,3850
1703,1,60
1704,1,0
1705,1,0
1706,1,30
1707,1,27700
1708,1,0
1709,1,0
1710,1,0
1711,1,0
1712,1,22860
1713,1,0
1714,1,0
1715,1,310
1716,1,30
1717,1,0
1718,1,30
1719,1,0
1720,1,1000
1721,1,50
1722,1,30
1723,1,0
1724,1,0
1725,1,190
1726,1,90
1727,1,0
1728,1,30
1729,1,0
1730,1,100
1731,1,80
1732,1,6250
1733,1,0
1734,1,0
1735,1,30
1736,1,0
1737,1,0
1738,1,50
1739,1,0
1740,1,0
1741,1,4050
1742,1,0
1743,1,210
1744,1,10
1745,1,0
1746,1,10
1747,1,20
1748,1,0
1749,1,20
1750,1,60
1751,1,20
1752,1,0
1753,1,780
1754,1,0
1755,1,0
1756,1,0
1757,1,10
1758,1,200
1759,1,20
1760,1,750
1761,1,10
1762,1,0
1763,1,100
1764,1,700
1765,1,0
1766,1,0
1767,1,2850
1768,1,20
1769,1,20
1770,1,680
1771,1,7560
1772,1,10
1773,1,120
1774,1,20
1775,1,0
1776,1,1000
1777,1,0
1778,1,0
1779,1,30
1780,1,90
1781,1,0
1782,1,4160
1783,1,30
1784,1,40
1785,1,140
1786,1,300
1787,1,4500
1788,1,0
1789,1,50
1790,1,30
1791,1,6940
1792,1,0
1793,1,0
1794,1,70
1795,1,30
1796,1,70
1797,1,0
1798,1,30
1799,1,40
1800,1,0
1801,1,60
1802,1,150
1803,1,0
1804,1,120
1805,1,120
1806,1,0
1807,1,30
1808,1,0
1809,1,0
1810,1,100
1811,1,0
1812,1,110
1813,1,300
1814,1,230
1815,1,20
1816,1,0
1817,1,300
1818,1,20
1819,1,0
1820,1,0
1821,1,0
1822,1,9240
1823,1,0
1824,1,50
1825,1,30
1826,1,0
1827,1,20
1828,1,0
1829,1,200
1830,1,0
1831,1,0
1832,1,0
1833,1,0
1834,1,0
1835,1,0
1836,1,1270
1837,1,70
1838,1,0
1839,1,1000
1840,1,10
1841,1,200
1842,1,1260
1843,1,3000
1844,1,60
1845,1,0
1846,1,200
1847,1,0
1848,1,30
1849,1,2000
1850,1,0
1851,1,80
1852,1,60
1853,1,0
1854,1,480
1855,1,10
1856,1,12550
1857,1,500
1858,1,0
1859,1,200
1860,1,22060
1861,1,0
1862,1,10
1863,1,0
1864,1,0
1865,1,1100
1866,1,0
1867,1,510
1868,1,40
1869,1,100
1870,1,0
1871,1,600
1872,1,90
1873,1,0
1874,1,30
1875,1,40
1876,1,300
1877,1,180
1878,1,50
1879,1,0
1880,1,140
1881,1,0
1882,1,0
1883,1,2000
1884,1,0
1885,1,0
1886,1,0
1887,1,0
1888,1,10
1889,1,0
1890,1,0
1891,1,60
1892,1,30
1893,1,0
1894,1,20
1895,1,0
1896,1,0
1897,1,30
1898,1,50
1899,1,30
1900,1,100
1901,1,200
1902,1,0
1903,1,100
1904,1,0
1905,1,300
1906,1,0
1907,1,20
1908,1,1180
1909,1,20
1910,1,70
1911,1,0
1912,1,200
1913,1,30
1914,1,0
1915,1,17910
1916,1,0
1917,1,500
1918,1,20
1919,1,0
1920,1,200
1921,1,30
1922,1,20
1923,1,20
1924,1,60
1925,1,0
1926,1,37530
1927,1,40
1928,1,40
1929,1,5520
1930,1,0
1931,1,0
1932,1,130
1933,1,0
1934,1,10
1935,1,30
1936,1,0
1937,1,10
1938,1,10
1939,1,40
1940,1,0
1941,1,0
1942,1,0
1943,1,20
1944,1,10
1945,1,43610
1946,1,10970
1947,1,460
1948,1,50
1949,1,0
1950,1,100
1951,1,90
1952,1,11850
1953,1,0
1954,1,140
1955,1,0
1956,1,0
1957,1,50
1958,1,20
1959,1,0
1960,1,0
1961,1,0
1962,1,0
1963,1,60
1964,1,15660
1965,1,0
1966,1,10
1967,1,30
1968,1,0
1969,1,70
1970,1,0
1971,1,100
1972,1,20
1973,1,100
1974,1,0
1975,1,0
1976,1,0
1977,1,100
1978,1,20
1979,1,400
1980,1,0
1981,1,0
1982,1,0
1983,1,1240
1984,1,20
1985,1,0
1986,1,30
1987,1,4620
1988,1,0
1989,1,100
1990,1,30
1991,1,10
1992,1,10
1993,1,13140
1994,1,0
1995,1,550
1996,1,200
1997,1,40
1998,1,20
1999,1,20
2000,1,20
2001,1,0
2002,1,38860
2003,1,20
2004,1,900
2005,1,0
2006,1,0
2007,1,1400
2008,1,200
2009,1,80
2010,1,0
2011,1,0
2012,1,0
2013,1,100
2014,1,0
2015,1,30
2016,1,0
2017,1,0
2018,1,20
2019,1,0
2020,1,0
2021,1,0
2022,1,230
2023,1,0
2024,1,100
2025,1,50
2026,1,0
2027,1,0
2028,1,50
2029,1,0
2030,1,30
2031,1,260
2032,1,0
2033,1,0
2034,1,10
2035,1,20
2036,1,20
2037,1,400
2038,1,0
2039,1,100
2040,1,0
2041,1,1660
2042,1,10
2043,1,0
2044,1,30
2045,1,200
2046,1,0
2047,1,200
2048,1,20
2049,1,0
2050,1,30
2051,1,30
2052,1,0
2053,1,20
2054,1,0
2055,1,100
2056,1,0
2057,1,0
2058,1,20
2059,1,850
2060,1,0
2061,1,17160
2062,1,0
2063,1,220
2064,1,120
2065,1,30
2066,1,0
2067,1,350
2068,1,0
2069,1,0
2070,1,30
2071,1,0
2072,1,1000
2073,1,30
2074,1,0
2075,1,400
2076,1,0
2077,1,30
2078,1,50
2079,1,0
2080,1,40
2081,1,0
2082,1,0
2083,1,0
2084,1,0
2085,1,0
2086,1,20
2087,1,60
2088,1,0
2089,1,20
2090,1,0
2091,1,6600
2092,1,200
2093,1,0
2094,1,0
2095,1,0
2096,1,0
2097,1,0
2098,1,0
2099,1,0
2100,1,0
2101,1,50
2102,1,1000
2103,1,0
2104,1,0
2105,1,0
2106,1,0
2107,1,0
2108,1,0
2109,1,0
2110,1,20
2111,1,0
2112,1,0
2113,1,10
